Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
34,2010-10-08,931710.67,0,65.21,2.645,126.2791667,10.21
34,2010-10-15,888703.62,0,59.57,2.732,126.3266774,10.21
34,2010-10-22,936293.6,0,58.11,2.736,126.3815484,10.21
34,2010-10-29,926294.02,0,50.78,2.718,126.4364194,10.21
34,2010-11-05,972292.31,0,52.43,2.699,126.4912903,10.21
34,2010-11-12,979730.78,0,47.2,2.741,126.5461613,10.21
34,2010-11-19,955766.33,0,40.93,2.78,126.6072,10.21
34,2010-11-26,1309476.68,1,41.13,2.752,126.6692667,10.21
34,2010-12-03,1001512.21,0,34.7,2.727,126.7313333,10.21
34,2010-12-10,1086661.02,0,41.93,2.86,126.7934,10.21
34,2010-12-17,1227148.13,0,42.64,2.884,126.8794839,10.21
34,2010-12-24,1620748.25,0,42.74,2.887,126.9835806,10.21
34,2010-12-31,902109.69,1,34.11,2.955,127.0876774,10.21
34,2011-01-07,900646.94,0,24.5,2.98,127.1917742,10.398
34,2011-01-14,898610.33,0,30.75,2.992,127.3009355,10.398
34,2011-01-21,891025.39,0,39.57,3.017,127.4404839,10.398
34,2011-01-28,836717.75,0,34.68,3.022,127.5800323,10.398
34,2011-02-04,971932.87,0,23.82,2.996,127.7195806,10.398
34,2011-02-11,1015654.6,1,28.66,3.033,127.859129,10.398
34,2011-02-18,1062629.3,0,45.12,3.058,127.99525,10.398
34,2011-02-25,953331.45,0,44.57,3.087,128.13,10.398
34,2011-03-04,963910.81,0,46.21,3.305,128.26475,10.398
34,2011-03-11,943951.67,0,45.87,3.461,128.3995,10.398
34,2011-03-18,1014218.8,0,55.58,3.495,128.5121935,10.398
34,2011-03-25,922898.38,0,53.11,3.48,128.6160645,10.398
34,2011-04-01,884233.67,0,55.46,3.521,128.7199355,10.581
34,2011-04-08,975479.83,0,58.59,3.605,128.8238065,10.581
34,2011-04-15,941829.0,0,53.3,3.724,128.9107333,10.581
34,2011-04-22,1051518.45,0,63.83,3.781,128.9553,10.581
34,2011-04-29,895973.02,0,57.73,3.781,128.9998667,10.581
34,2011-05-06,965853.58,0,54.4,3.866,129.0444333,10.581
34,2011-05-13,966232.69,0,63.05,3.872,129.089,10.581
34,2011-05-20,945018.83,0,61.47,3.881,129.0756774,10.581
34,2011-05-27,941311.83,0,65.99,3.771,129.0623548,10.581
34,2011-06-03,947229.24,0,74.64,3.683,129.0490323,10.581
34,2011-06-10,943912.77,0,74.57,3.64,129.0357097,10.581
34,2011-06-17,968258.09,0,76.58,3.618,129.0432,10.581
34,2011-06-24,923795.04,0,77.16,3.57,129.0663,10.581
34,2011-07-01,911106.22,0,81.96,3.504,129.0894,10.641
34,2011-07-08,926934.57,0,80.84,3.469,129.1125,10.641
34,2011-07-15,903882.96,0,78.09,3.563,129.1338387,10.641
34,2011-07-22,913236.62,0,80.75,3.627,129.1507742,10.641
34,2011-07-29,851461.9,0,78.04,3.659,129.1677097,10.641
34,2011-08-05,942236.45,0,76.71,3.662,129.1846452,10.641
34,2011-08-12,956251.18,0,80.23,3.617,129.2015806,10.641
34,2011-08-19,960418.54,0,77.08,3.55,129.2405806,10.641
34,2011-08-26,871404.6,0,77.27,3.523,129.2832581,10.641
34,2011-09-02,926455.64,0,78.24,3.533,129.3259355,10.641
34,2011-09-09,930506.14,1,70.05,3.554,129.3686129,10.641
34,2011-09-16,927249.61,0,64.94,3.532,129.4306,10.641
34,2011-09-23,902852.73,0,66.23,3.473,129.5183333,10.641
34,2011-09-30,871847.85,0,69.44,3.371,129.6060667,10.641
34,2011-10-07,954069.45,0,60.42,3.299,129.6938,10.148
34,2011-10-14,911788.79,0,54.72,3.283,129.7706452,10.148
34,2011-10-21,953693.23,0,58.93,3.361,129.7821613,10.148
34,2011-10-28,958063.87,0,54.56,3.362,129.7936774,10.148
35,2010-02-05,1230613.5,0,27.19,2.784,135.3524608,9.262
35,2010-02-12,1168815.31,1,29.81,2.773,135.4113076,9.262
35,2010-02-19,1270658.64,0,32.44,2.745,135.4657781,9.262
35,2010-02-26,1020651.74,0,36.0,2.754,135.5195191,9.262
35,2010-03-05,1162610.27,0,38.07,2.777,135.5732602,9.262
35,2010-03-12,1150344.39,0,45.98,2.818,135.6270013,9.262
35,2010-03-19,1117536.09,0,49.04,2.844,135.6682247,9.262
35,2010-03-26,1078900.44,0,52.34,2.854,135.7073618,9.262
35,2010-04-02,1189556.47,0,46.9,2.85,135.7464988,9.051
35,2010-04-09,1198014.97,0,62.62,2.869,135.7856359,9.051
35,2010-04-16,1084487.55,0,54.95,2.899,135.82725,9.051
35,2010-04-23,1110827.48,0,53.91,2.902,135.8721667,9.051
35,2010-04-30,1096930.65,0,53.55,2.921,135.9170833,9.051
35,2010-05-07,1182099.88,0,69.02,2.966,135.962,9.051
35,2010-05-14,1104277.57,0,53.82,2.982,136.010394,9.051
35,2010-05-21,1078182.18,0,63.31,2.958,136.0796521,9.051
35,2010-05-28,1223777.48,0,67.88,2.899,136.1489101,9.051
35,2010-06-04,1282378.71,0,74.29,2.847,136.2181682,9.051
35,2010-06-11,1160412.71,0,68.9,2.809,136.2874263,9.051
35,2010-06-18,1198025.76,0,70.0,2.78,136.3243393,9.051
35,2010-06-25,1230245.74,0,78.02,2.808,136.3483143,9.051
35,2010-07-02,1245827.08,0,76.25,2.815,136.3722893,8.861
35,2010-07-09,1268766.76,0,82.69,2.793,136.3962643,8.861
35,2010-07-16,1124414.87,0,78.26,2.783,136.4179827,8.861
35,2010-07-23,1121756.43,0,81.56,2.771,136.4366924,8.861
35,2010-07-30,1139131.78,0,79.78,2.781,136.4554021,8.861
35,2010-08-06,1180183.39,0,77.45,2.784,136.4741118,8.861
35,2010-08-13,1090587.5,0,77.36,2.805,136.4928214,8.861
35,2010-08-20,1033719.5,0,75.16,2.779,136.5249182,8.861
35,2010-08-27,917693.06,0,70.31,2.755,136.557015,8.861
35,2010-09-03,948660.79,0,78.52,2.715,136.5891118,8.861
35,2010-09-10,961685.98,1,70.38,2.699,136.6212085,8.861
35,2010-09-17,831443.61,0,64.5,2.706,136.6338071,8.861
35,2010-09-24,758069.78,0,67.08,2.713,136.6317821,8.861
35,2010-10-01,771065.21,0,70.19,2.707,136.6297571,8.763
35,2010-10-08,874615.32,0,57.78,2.764,136.6277321,8.763
35,2010-10-15,798376.99,0,58.38,2.868,136.6401935,8.763
35,2010-10-22,827705.82,0,52.82,2.917,136.688871,8.763
35,2010-10-29,857797.33,0,61.02,2.921,136.7375484,8.763
35,2010-11-05,843755.12,0,45.91,2.917,136.7862258,8.763
35,2010-11-12,870914.69,0,45.9,2.931,136.8349032,8.763
35,2010-11-19,846850.35,0,50.81,3.0,136.7715714,8.763
35,2010-11-26,1781866.98,1,46.67,3.039,136.6895714,8.763
35,2010-12-03,982598.88,0,41.81,3.046,136.6075714,8.763
35,2010-12-10,1108580.19,0,30.83,3.109,136.5255714,8.763
35,2010-12-17,1314987.4,0,31.62,3.14,136.5292811,8.763
35,2010-12-24,1779236.54,0,31.34,3.141,136.597273,8.763
35,2010-12-31,576332.05,1,29.59,3.179,136.665265,8.763
35,2011-01-07,649289.75,0,34.42,3.193,136.7332569,8.549
35,2011-01-14,687670.78,0,25.7,3.205,136.803477,8.549
35,2011-01-21,659902.07,0,30.13,3.229,136.8870657,8.549
35,2011-01-28,633289.78,0,23.64,3.237,136.9706544,8.549
35,2011-02-04,747577.05,0,28.7,3.231,137.0542431,8.549
35,2011-02-11,859258.17,1,30.45,3.239,137.1378318,8.549
35,2011-02-18,865305.88,0,39.32,3.245,137.2511849,8.549
35,2011-02-25,841129.26,0,33.05,3.274,137.3764439,8.549
35,2011-03-04,850448.54,0,36.99,3.433,137.5017028,8.549
35,2011-03-11,830601.39,0,43.64,3.582,137.6269617,8.549
35,2011-03-18,800662.82,0,46.65,3.631,137.7398929,8.549
35,2011-03-25,762184.1,0,40.11,3.625,137.8478929,8.549
35,2011-04-01,762620.94,0,37.27,3.638,137.9558929,8.512
35,2011-04-08,813352.41,0,46.87,3.72,138.0638929,8.512
35,2011-04-15,795157.2,0,52.24,3.821,138.1646952,8.512
35,2011-04-22,841778.34,0,50.02,3.892,138.2475036,8.512
35,2011-04-29,811824.06,0,61.71,3.962,138.3303119,8.512
35,2011-05-06,835181.18,0,56.48,4.046,138.4131202,8.512
35,2011-05-13,826155.95,0,60.07,4.066,138.4959286,8.512
35,2011-05-20,776838.56,0,60.22,4.062,138.587106,8.512
35,2011-05-27,850708.6,0,66.43,3.985,138.6782834,8.512
35,2011-06-03,955466.84,0,74.17,3.922,138.7694608,8.512
35,2011-06-10,855130.21,0,73.26,3.881,138.8606382,8.512
35,2011-06-17,828594.86,0,67.03,3.842,139.0028333,8.512
35,2011-06-24,849397.57,0,72.02,3.804,139.1832917,8.512
35,2011-07-01,874453.88,0,73.76,3.748,139.36375,8.684
35,2011-07-08,827717.85,0,76.87,3.711,139.5442083,8.684
35,2011-07-15,813845.5,0,77.83,3.76,139.7006325,8.684
35,2011-07-22,820188.42,0,82.28,3.811,139.7969712,8.684
35,2011-07-29,770820.27,0,79.41,3.829,139.8933099,8.684
35,2011-08-05,826820.71,0,78.14,3.842,139.9896486,8.684
35,2011-08-12,819911.89,0,76.67,3.812,140.0859873,8.684
35,2011-08-19,820288.35,0,72.97,3.747,140.1289205,8.684
35,2011-08-26,897037.25,0,72.88,3.704,140.1629528,8.684
35,2011-09-02,813486.55,0,71.44,3.703,140.196985,8.684
35,2011-09-09,922440.64,1,70.93,3.738,140.2310173,8.684
35,2011-09-16,738792.11,0,69.65,3.742,140.2735,8.684
35,2011-09-23,705802.45,0,63.61,3.711,140.32725,8.684
35,2011-09-30,749676.95,0,70.92,3.645,140.381,8.684
35,2011-10-07,791637.53,0,56.91,3.583,140.43475,8.745
35,2011-10-14,772859.25,0,64.78,3.541,140.4784194,8.745
35,2011-10-21,811328.4,0,59.62,3.57,140.4616048,8.745
35,2011-10-28,808821.5,0,51.81,3.569,140.4447903,8.745
36,2010-02-05,467546.74,0,45.97,2.545,209.8529663,8.554
36,2010-02-12,469563.7,1,46.11,2.539,209.9970208,8.554
36,2010-02-19,470281.03,0,45.66,2.472,210.0451024,8.554
36,2010-02-26,447519.44,0,50.87,2.52,210.0771885,8.554
36,2010-03-05,480203.43,0,51.33,2.574,210.1092746,8.554
36,2010-03-12,441434.2,0,61.96,2.619,210.1413607,8.554
36,2010-03-19,428851.99,0,59.56,2.701,209.9803208,8.554
36,2010-03-26,404438.51,0,55.76,2.711,209.7870932,8.554
36,2010-04-02,435972.82,0,63.43,2.708,209.5938656,8.464
36,2010-04-09,453016.91,0,68.54,2.743,209.400638,8.464
36,2010-04-16,483699.56,0,66.74,2.769,209.2691428,8.464
36,2010-04-23,434116.8,0,68.03,2.762,209.2199574,8.464
36,2010-04-30,457899.64,0,70.9,2.725,209.170772,8.464
36,2010-05-07,489372.02,0,75.56,2.786,209.1215867,8.464
36,2010-05-14,476733.74,0,77.53,2.805,209.118536,8.464
36,2010-05-21,474917.98,0,77.34,2.767,209.3922937,8.464
36,2010-05-28,447050.42,0,80.87,2.716,209.6660514,8.464
36,2010-06-04,471088.88,0,79.93,2.664,209.9398091,8.464
36,2010-06-11,467711.18,0,82.3,2.615,210.2135668,8.464
36,2010-06-18,485694.72,0,84.37,2.572,210.2108417,8.464
36,2010-06-25,434879.87,0,84.14,2.601,210.0975233,8.464
36,2010-07-02,434252.15,0,81.85,2.606,209.984205,8.36
36,2010-07-09,471713.59,0,81.74,2.596,209.8708867,8.36
36,2010-07-16,466962.04,0,84.43,2.561,209.8630532,8.36
36,2010-07-23,452021.2,0,82.6,2.542,209.9958663,8.36
36,2010-07-30,432451.91,0,81.88,2.602,210.1286794,8.36
36,2010-08-06,467442.94,0,85.49,2.573,210.2614925,8.36
36,2010-08-13,470436.8,0,86.06,2.644,210.3943056,8.36
36,2010-08-20,437949.9,0,85.54,2.604,210.3617581,8.36
36,2010-08-27,412050.73,0,84.62,2.562,210.3292106,8.36
36,2010-09-03,431294.45,0,82.29,2.533,210.2966631,8.36
36,2010-09-10,434471.38,1,80.58,2.513,210.2641156,8.36
36,2010-09-17,454694.21,0,82.1,2.55,210.2924504,8.36
36,2010-09-24,419348.59,0,79.17,2.578,210.3664469,8.36
36,2010-10-01,422169.47,0,74.66,2.567,210.4404433,8.476
36,2010-10-08,444351.61,0,66.34,2.595,210.5144398,8.476
36,2010-10-15,453308.15,0,71.57,2.705,210.5805944,8.476
36,2010-10-22,424956.3,0,72.24,2.698,210.6271444,8.476
36,2010-10-29,392654.26,0,76.22,2.68,210.6736944,8.476
36,2010-11-05,405860.37,0,62.72,2.655,210.7202444,8.476
36,2010-11-12,425804.8,0,61.97,2.705,210.7667944,8.476
36,2010-11-19,411615.71,0,56.73,2.741,210.65429,8.476
36,2010-11-26,408891.49,1,67.73,2.725,210.5152765,8.476
36,2010-12-03,360266.09,0,54.44,2.694,210.376263,8.476
36,2010-12-10,404545.03,0,51.83,2.813,210.2372494,8.476
36,2010-12-17,410214.7,0,56.73,2.852,210.1787224,8.476
36,2010-12-24,422093.59,0,59.1,2.863,210.1805602,8.476
36,2010-12-31,359310.65,1,52.88,2.949,210.182398,8.476
36,2011-01-07,384659.85,0,54.11,2.942,210.1842358,8.395
36,2011-01-14,410497.73,0,42.87,2.971,210.2379731,8.395
36,2011-01-21,399191.05,0,51.18,2.98,210.6031072,8.395
36,2011-01-28,372174.12,0,48.74,2.995,210.9682412,8.395
36,2011-02-04,417521.7,0,46.68,2.98,211.3333753,8.395
36,2011-02-11,401501.2,1,41.16,3.009,211.6985093,8.395
36,2011-02-18,427175.03,0,57.48,3.017,212.0063522,8.395
36,2011-02-25,380279.44,0,67.73,3.053,212.2912786,8.395
36,2011-03-04,402579.84,0,64.55,3.282,212.576205,8.395
36,2011-03-11,407506.78,0,59.15,3.448,212.8611313,8.395
36,2011-03-18,431412.22,0,64.9,3.487,213.1096787,8.395
36,2011-03-25,390732.02,0,71.07,3.488,213.3436744,8.395
36,2011-04-01,385672.11,0,67.31,3.529,213.5776701,8.3
36,2011-04-08,428727.61,0,69.39,3.645,213.8116658,8.3
36,2011-04-15,414986.54,0,73.25,3.763,214.026217,8.3
36,2011-04-22,374574.72,0,74.57,3.805,214.1921572,8.3
36,2011-04-29,340708.78,0,76.1,3.837,214.3580974,8.3
36,2011-05-06,393401.4,0,69.56,3.917,214.5240376,8.3
36,2011-05-13,395316.65,0,76.73,3.92,214.6899778,8.3
36,2011-05-20,376183.44,0,73.02,3.925,214.465412,8.3
36,2011-05-27,348655.2,0,81.28,3.786,214.2408462,8.3
36,2011-06-03,373703.95,0,82.96,3.69,214.0162805,8.3
36,2011-06-10,374182.04,0,82.41,3.633,213.7917147,8.3
36,2011-06-17,394645.25,0,84.43,3.599,213.7481256,8.3
36,2011-06-24,360009.94,0,83.95,3.569,213.8402689,8.3
36,2011-07-01,354270.77,0,85.33,3.502,213.9324122,8.177
36,2011-07-08,377464.62,0,84.71,3.44,214.0245556,8.177
36,2011-07-15,385631.48,0,85.63,3.55,214.1083654,8.177
36,2011-07-22,361311.41,0,83.31,3.637,214.1713416,8.177
36,2011-07-29,354361.08,0,84.99,3.66,214.2343177,8.177
36,2011-08-05,381017.75,0,86.71,3.652,214.2972939,8.177
36,2011-08-12,380188.69,0,87.64,3.608,214.3602701,8.177
36,2011-08-19,373267.58,0,87.24,3.534,214.4239935,8.177
36,2011-08-26,344964.2,0,86.02,3.501,214.4878416,8.177
36,2011-09-02,350276.29,0,87.5,3.481,214.5516896,8.177
36,2011-09-09,352960.64,1,77.94,3.499,214.6155376,8.177
36,2011-09-16,343108.12,0,82.06,3.473,214.7934111,8.177
36,2011-09-23,322405.13,0,78.35,3.441,215.1233185,8.177
36,2011-09-30,314910.37,0,81.52,3.328,215.4532259,8.177
36,2011-10-07,346137.87,0,71.2,3.262,215.7831333,7.716
36,2011-10-14,342076.99,0,74.16,3.234,216.0885258,7.716
36,2011-10-21,328633.34,0,67.89,3.308,216.2468287,7.716
36,2011-10-28,306193.81,0,71.31,3.306,216.4051315,7.716
37,2010-02-05,536006.73,0,45.97,2.572,209.8529663,8.554
37,2010-02-12,529852.7,1,46.11,2.548,209.9970208,8.554
37,2010-02-19,510382.5,0,45.66,2.514,210.0451024,8.554
37,2010-02-26,513615.82,0,50.87,2.561,210.0771885,8.554
37,2010-03-05,519255.68,0,51.33,2.625,210.1092746,8.554
37,2010-03-12,513015.35,0,61.96,2.667,210.1413607,8.554
37,2010-03-19,460020.74,0,59.56,2.72,209.9803208,8.554
37,2010-03-26,515777.97,0,55.76,2.732,209.7870932,8.554
37,2010-04-02,540189.7,0,63.43,2.719,209.5938656,8.464
37,2010-04-09,513327.55,0,68.54,2.77,209.400638,8.464
37,2010-04-16,524544.83,0,66.74,2.808,209.2691428,8.464
37,2010-04-23,527019.78,0,68.03,2.795,209.2199574,8.464
37,2010-04-30,517850.83,0,70.9,2.78,209.170772,8.464
37,2010-05-07,543234.77,0,75.56,2.835,209.1215867,8.464
37,2010-05-14,505196.08,0,77.53,2.854,209.118536,8.464
37,2010-05-21,510494.7,0,77.34,2.826,209.3922937,8.464
37,2010-05-28,532241.22,0,80.87,2.759,209.6660514,8.464
37,2010-06-04,479195.02,0,79.93,2.705,209.9398091,8.464
37,2010-06-11,481915.11,0,82.3,2.668,210.2135668,8.464
37,2010-06-18,505761.62,0,84.37,2.637,210.2108417,8.464
37,2010-06-25,485419.39,0,84.14,2.653,210.0975233,8.464
37,2010-07-02,498292.53,0,81.85,2.669,209.984205,8.36
37,2010-07-09,502456.04,0,81.74,2.642,209.8708867,8.36
37,2010-07-16,485150.01,0,84.43,2.623,209.8630532,8.36
37,2010-07-23,491998.12,0,82.6,2.608,209.9958663,8.36
37,2010-07-30,487912.95,0,81.88,2.64,210.1286794,8.36
37,2010-08-06,508576.62,0,85.49,2.627,210.2614925,8.36
37,2010-08-13,491815.83,0,86.06,2.692,210.3943056,8.36
37,2010-08-20,486930.72,0,85.54,2.664,210.3617581,8.36
37,2010-08-27,512157.25,0,84.62,2.619,210.3292106,8.36
37,2010-09-03,510427.53,0,82.29,2.577,210.2966631,8.36
37,2010-09-10,510296.07,1,80.58,2.565,210.2641156,8.36
37,2010-09-17,501251.4,0,82.1,2.582,210.2924504,8.36
37,2010-09-24,494265.48,0,79.17,2.624,210.3664469,8.36
37,2010-10-01,529877.93,0,74.66,2.603,210.4404433,8.476
37,2010-10-08,524483.65,0,66.34,2.633,210.5144398,8.476
37,2010-10-15,498925.86,0,71.57,2.72,210.5805944,8.476
37,2010-10-22,510425.4,0,72.24,2.725,210.6271444,8.476
37,2010-10-29,514485.9,0,76.22,2.716,210.6736944,8.476
37,2010-11-05,539683.42,0,62.72,2.689,210.7202444,8.476
37,2010-11-12,517546.69,0,61.97,2.728,210.7667944,8.476
37,2010-11-19,518124.16,0,56.73,2.771,210.65429,8.476
37,2010-11-26,518220.72,1,67.73,2.735,210.5152765,8.476
37,2010-12-03,508213.14,0,54.44,2.708,210.376263,8.476
37,2010-12-10,511207.52,0,51.83,2.843,210.2372494,8.476
37,2010-12-17,534285.21,0,56.73,2.869,210.1787224,8.476
37,2010-12-24,576809.92,0,59.1,2.886,210.1805602,8.476
37,2010-12-31,460331.7,1,52.88,2.943,210.182398,8.476
37,2011-01-07,542464.02,0,54.11,2.976,210.1842358,8.395
37,2011-01-14,525616.9,0,42.87,2.983,210.2379731,8.395
37,2011-01-21,526486.82,0,51.18,3.016,210.6031072,8.395
37,2011-01-28,513672.36,0,48.74,3.01,210.9682412,8.395
37,2011-02-04,583835.18,0,46.68,2.989,211.3333753,8.395
37,2011-02-11,522514.32,1,41.16,3.022,211.6985093,8.395
37,2011-02-18,536840.69,0,57.48,3.045,212.0063522,8.395
37,2011-02-25,514758.19,0,67.73,3.065,212.2912786,8.395
37,2011-03-04,527572.25,0,64.55,3.288,212.576205,8.395
37,2011-03-11,505610.4,0,59.15,3.459,212.8611313,8.395
37,2011-03-18,478503.06,0,64.9,3.488,213.1096787,8.395
37,2011-03-25,522105.93,0,71.07,3.473,213.3436744,8.395
37,2011-04-01,534578.78,0,67.31,3.524,213.5776701,8.3
37,2011-04-08,543703.16,0,69.39,3.622,213.8116658,8.3
37,2011-04-15,543775.87,0,73.25,3.743,214.026217,8.3
37,2011-04-22,526434.37,0,74.57,3.807,214.1921572,8.3
37,2011-04-29,502918.18,0,76.1,3.81,214.3580974,8.3
37,2011-05-06,547513.3,0,69.56,3.906,214.5240376,8.3
37,2011-05-13,511871.63,0,76.73,3.899,214.6899778,8.3
37,2011-05-20,533564.42,0,73.02,3.907,214.465412,8.3
37,2011-05-27,507086.75,0,81.28,3.786,214.2408462,8.3
37,2011-06-03,500381.23,0,82.96,3.699,214.0162805,8.3
37,2011-06-10,509647.25,0,82.41,3.648,213.7917147,8.3
37,2011-06-17,525132.36,0,84.43,3.637,213.7481256,8.3
37,2011-06-24,509276.22,0,83.95,3.594,213.8402689,8.3
37,2011-07-01,517021.3,0,85.33,3.524,213.9324122,8.177
37,2011-07-08,489059.93,0,84.71,3.48,214.0245556,8.177
37,2011-07-15,498749.62,0,85.63,3.575,214.1083654,8.177
37,2011-07-22,505543.53,0,83.31,3.651,214.1713416,8.177
37,2011-07-29,504974.95,0,84.99,3.682,214.2343177,8.177
37,2011-08-05,510787.46,0,86.71,3.684,214.2972939,8.177
37,2011-08-12,502504.39,0,87.64,3.638,214.3602701,8.177
37,2011-08-19,506897.98,0,87.24,3.554,214.4239935,8.177
37,2011-08-26,527947.21,0,86.02,3.523,214.4878416,8.177
37,2011-09-02,530367.83,0,87.5,3.533,214.5516896,8.177
37,2011-09-09,506273.74,1,77.94,3.546,214.6155376,8.177
37,2011-09-16,513341.94,0,82.06,3.526,214.7934111,8.177
37,2011-09-23,516556.94,0,78.35,3.467,215.1233185,8.177
37,2011-09-30,516402.1,0,81.52,3.355,215.4532259,8.177
37,2011-10-07,522816.85,0,71.2,3.285,215.7831333,7.716
37,2011-10-14,513636.01,0,74.16,3.274,216.0885258,7.716
37,2011-10-21,522784.33,0,67.89,3.353,216.2468287,7.716
37,2011-10-28,517355.44,0,71.31,3.372,216.4051315,7.716
38,2010-02-05,358496.14,0,49.47,2.962,126.4420645,13.975
38,2010-02-12,342214.9,1,47.87,2.946,126.4962581,13.975
38,2010-02-19,327237.92,0,54.83,2.915,126.5262857,13.975
38,2010-02-26,334222.73,0,50.23,2.825,126.5522857,13.975
38,2010-03-05,372239.89,0,53.77,2.987,126.5782857,13.975
38,2010-03-12,342023.92,0,50.11,2.925,126.6042857,13.975
38,2010-03-19,333025.47,0,59.57,3.054,126.6066452,13.975
38,2010-03-26,335858.11,0,60.06,3.083,126.6050645,13.975
38,2010-04-02,368929.55,0,59.84,3.086,126.6034839,14.099
38,2010-04-09,341630.46,0,59.25,3.09,126.6019032,14.099
38,2010-04-16,337723.49,0,64.95,3.109,126.5621,14.099
38,2010-04-23,335121.82,0,64.55,3.05,126.4713333,14.099
38,2010-04-30,337979.65,0,67.38,3.105,126.3805667,14.099
38,2010-05-07,383657.44,0,70.15,3.127,126.2898,14.099
38,2010-05-14,346174.3,0,68.44,3.145,126.2085484,14.099
38,2010-05-21,340497.08,0,76.2,3.12,126.1843871,14.099
38,2010-05-28,326469.43,0,67.84,3.058,126.1602258,14.099
38,2010-06-04,376184.88,0,81.39,2.941,126.1360645,14.099
38,2010-06-11,354828.65,0,90.84,2.949,126.1119032,14.099
38,2010-06-18,335691.85,0,81.06,3.043,126.114,14.099
38,2010-06-25,322046.76,0,87.27,3.084,126.1266,14.099
38,2010-07-02,361181.48,0,91.98,3.105,126.1392,14.18
38,2010-07-09,343850.34,0,90.37,3.1,126.1518,14.18
38,2010-07-16,338277.71,0,97.18,3.094,126.1498065,14.18
38,2010-07-23,328336.85,0,99.22,3.112,126.1283548,14.18
38,2010-07-30,336378.38,0,96.31,3.017,126.1069032,14.18
38,2010-08-06,378574.44,0,92.95,3.123,126.0854516,14.18
38,2010-08-13,341400.72,0,87.01,3.159,126.064,14.18
38,2010-08-20,329139.73,0,92.81,3.041,126.0766452,14.18
38,2010-08-27,322868.56,0,93.19,3.129,126.0892903,14.18
38,2010-09-03,377096.55,0,83.12,3.087,126.1019355,14.18
38,2010-09-10,336227.69,1,83.63,3.044,126.1145806,14.18
38,2010-09-17,336253.19,0,82.45,3.028,126.1454667,14.18
38,2010-09-24,330604.9,0,81.77,2.939,126.1900333,14.18
38,2010-10-01,360256.58,0,85.2,3.001,126.2346,14.313
38,2010-10-08,351271.36,0,71.82,3.013,126.2791667,14.313
38,2010-10-15,337743.26,0,75.0,2.976,126.3266774,14.313
38,2010-10-22,339042.18,0,68.85,3.014,126.3815484,14.313
38,2010-10-29,341219.63,0,61.09,3.016,126.4364194,14.313
38,2010-11-05,380870.09,0,65.49,3.129,126.4912903,14.313
38,2010-11-12,340147.2,0,57.79,3.13,126.5461613,14.313
38,2010-11-19,348593.99,0,58.18,3.161,126.6072,14.313
38,2010-11-26,360857.98,1,47.66,3.162,126.6692667,14.313
38,2010-12-03,351925.36,0,43.33,3.041,126.7313333,14.313
38,2010-12-10,355965.23,0,50.01,3.203,126.7934,14.313
38,2010-12-17,334441.15,0,52.77,3.236,126.8794839,14.313
38,2010-12-24,369106.72,0,52.02,3.236,126.9835806,14.313
38,2010-12-31,303908.81,1,45.64,3.148,127.0876774,14.313
38,2011-01-07,386344.54,0,37.64,3.287,127.1917742,14.021
38,2011-01-14,356138.79,0,43.15,3.312,127.3009355,14.021
38,2011-01-21,341098.08,0,53.53,3.223,127.4404839,14.021
38,2011-01-28,357557.16,0,50.74,3.342,127.5800323,14.021
38,2011-02-04,402341.76,0,45.14,3.348,127.7195806,14.021
38,2011-02-11,377672.46,1,51.3,3.381,127.859129,14.021
38,2011-02-18,364606.7,0,53.35,3.43,127.99525,14.021
38,2011-02-25,354232.34,0,48.45,3.53,128.13,14.021
38,2011-03-04,405429.43,0,51.72,3.674,128.26475,14.021
38,2011-03-11,357897.18,0,57.75,3.818,128.3995,14.021
38,2011-03-18,349459.95,0,64.21,3.692,128.5121935,14.021
38,2011-03-25,351541.62,0,54.4,3.909,128.6160645,14.021
38,2011-04-01,382098.13,0,63.63,3.772,128.7199355,13.736
38,2011-04-08,392152.3,0,64.47,4.003,128.8238065,13.736
38,2011-04-15,362758.94,0,57.63,3.868,128.9107333,13.736
38,2011-04-22,362952.34,0,72.12,4.134,128.9553,13.736
38,2011-04-29,344225.99,0,68.27,4.151,128.9998667,13.736
38,2011-05-06,422186.65,0,68.4,4.193,129.0444333,13.736
38,2011-05-13,366977.79,0,70.93,4.202,129.089,13.736
38,2011-05-20,365730.76,0,66.59,4.169,129.0756774,13.736
38,2011-05-27,356886.1,0,76.67,4.087,129.0623548,13.736
38,2011-06-03,396826.06,0,71.81,4.031,129.0490323,13.736
38,2011-06-10,381763.02,0,78.72,3.981,129.0357097,13.736
38,2011-06-17,356797.0,0,86.84,3.935,129.0432,13.736
38,2011-06-24,354078.95,0,88.95,3.898,129.0663,13.736
38,2011-07-01,387334.04,0,89.85,3.842,129.0894,13.503
38,2011-07-08,399699.17,0,89.9,3.705,129.1125,13.503
38,2011-07-15,367181.71,0,88.1,3.692,129.1338387,13.503
38,2011-07-22,365562.67,0,91.17,3.794,129.1507742,13.503
38,2011-07-29,355131.33,0,93.29,3.805,129.1677097,13.503
38,2011-08-05,437631.44,0,90.61,3.803,129.1846452,13.503
38,2011-08-12,387844.05,0,91.04,3.701,129.2015806,13.503
38,2011-08-19,362224.7,0,91.74,3.743,129.2405806,13.503
38,2011-08-26,365672.55,0,94.61,3.74,129.2832581,13.503
